0.030000 0.029946 0.029786 0.029526 0.029171 0.028726 0.028195 0.027582 0.026890 0.026120 0.025274 0.024350 0.023349 0.022267 0.021101 0.019847 0.018501 0.017058 0.015515 0.013866 0.012108 0.010238 0.008255 0.006157 0.003944 0.001615 -0.000829 -0.003387 -0.006059 -0.008842 -0.011738 -0.014744 -0.017863 -0.021093 -0.024437 -0.027894 -0.031467 -0.035155 -0.038960 -0.042880 -0.046915 -0.051061 -0.055314 -0.059669 -0.064119 -0.068657 -0.073272 -0.077955 -0.082696 -0.087483 -0.092305 -0.097151 -0.102011 -0.106872 -0.111725 -0.116557 -0.121357 -0.126113 -0.130813 -0.135441 -0.139984 -0.144424 -0.148744 -0.152925 -0.156945 -0.160784 -0.164417 -0.167821 -0.170972 -0.173842 -0.176406 -0.178636 -0.180503 -0.181978 -0.183030 -0.183627 -0.183736 -0.183322 -0.182347 -0.180773 -0.178561 -0.175672 -0.172065 -0.167704 -0.162555 -0.156589 -0.149787 -0.142137 -0.133640 -0.124309 -0.114165 -0.103242 -0.091577 -0.079210 -0.066181 -0.052526 -0.038276 -0.023458 -0.008094 0.007793 0.024175 0.041019 0.058282 0.075911 0.093849 0.112035 0.130408 0.148915 0.167508 0.186148 0.204801 0.223435 0.242019 0.260516 0.278882 0.297064 0.315004 0.332637 0.349894 0.366702 0.382990 0.398684 0.413709 0.427987 0.441432 0.453951 0.465437 0.475770 0.484809 0.492399 0.498367 0.502535 0.504741 0.504858 0.502830 0.498688 0.492540 0.484547 0.474880 0.463674 0.451007 0.436883 0.421245 0.404017 0.385150 0.364676 0.342724 0.319485 0.295154 0.269880 0.243730 0.216690 0.188695 0.159686 0.129663 0.098714 0.066997 0.034694 0.001960 -0.031107 -0.064477 -0.098176 -0.132249 -0.166730 -0.201603 -0.236784 -0.272131 -0.307453 -0.342541 -0.377178 -0.411149 -0.444240 -0.476233 -0.506900 -0.535997 -0.563266 -0.588449 -0.611316 -0.631712 -0.649591 -0.665020 -0.678140 -0.689105 -0.698019 -0.704897 -0.709659 -0.712161 -0.712273 -0.709955 -0.705296 -0.698478 -0.689682 -0.679014 -0.666465 -0.651930 -0.635278 -0.616444 -0.595484 -0.572552 -0.547825 -0.521424 -0.493372 -0.463601 -0.432003 -0.398499 -0.363102 -0.325929 -0.287162 -0.246995 -0.205589 -0.163049 -0.119429 -0.074745 -0.029010 0.017742 0.065423 0.113884 0.162901 0.212187 0.261392 0.310107 0.357869 0.404182 0.448571 0.490679 0.530361 0.567702 0.602925 0.636264 0.667858 0.697683 0.725536 0.751066 0.773880 0.793720 0.810593 0.824729 0.836424 0.845870 0.853066 0.857808 0.859762 0.858630 0.854323 0.847005 0.836975 0.824498 0.809683 0.792454 0.772584 0.749807 0.723965 0.695117 0.663518 0.629498 0.593347 0.555246 0.515244 0.473280 0.429225 0.382960 0.334453 0.283814 0.231298 0.177261 0.122106 0.066244 0.010071 -0.046043 -0.101752 -0.156741 -0.210728 -0.263469 -0.314760 -0.364445 -0.412405 -0.458549 -0.502798 -0.545068 -0.585256 -0.623237 -0.658870 -0.692015 -0.722556 -0.750421 -0.775586 -0.798058 -0.817848 -0.834947 -0.849309 -0.860861 -0.869524 -0.875244 -0.878010 -0.877857 -0.874838 -0.868997 -0.860346 -0.848864 -0.834517 -0.817280 -0.797168 -0.774238 -0.748579 -0.720286 -0.689437 -0.656086 -0.620265 -0.582003 -0.541347 -0.498377 -0.453213 -0.406004 -0.356919 -0.306128 -0.253795 -0.200074 -0.145114 -0.089061 -0.032073 0.025678 0.083993 0.142645 0.201375 0.259890 0.317861 0.374926 0.430687 0.484727 0.536638 0.586067 0.632780 0.676692 0.717854 0.756385 0.792399 0.825934 0.856919 0.885168 0.910412 0.932388 0.950945 0.966111 0.978059 0.987003 0.993084 0.996310 0.996550 0.993595 0.987280 0.977587 0.964673 0.948779 0.930114 0.908772 0.884705 0.857772 0.827838 0.794874 0.759014 0.720505 0.679609 0.636524 0.591344 0.544060 0.494606 0.442929 0.389059 0.333144 0.275443 0.216269 0.155942 0.094754 0.032952 -0.029260 -0.091710 -0.154245 -0.216712 -0.278937 -0.340712 -0.401775 -0.461804 -0.520413 -0.577157 -0.631567 -0.683221 -0.731840 -0.777354 -0.819877 -0.859603 -0.896694 -0.931188 -0.962968 -0.991761 -1.017223 -1.039070 -1.057228 -1.071853 -1.083212 -1.091524 -1.096851 -1.099064 -1.097902 -1.093112 -1.084609 -1.072542 -1.057195 -1.038829 -1.017567 -0.993353 -0.966003 -0.935316 -0.901224 -0.863867 -0.823532 -0.780535 -0.735113 -0.687373 -0.637295 -0.584781 -0.529738 -0.472175 -0.412246 -0.350245 -0.286541 -0.221514 -0.155511 -0.088829 -0.021714 0.045630 0.113024 0.180297 0.247264 0.313711 0.379375 0.443932 0.506999 0.568136 0.626892 0.682873 0.735832 0.785715 0.832626 0.876721 0.918107 0.956769 0.992540 1.025128 1.054200 1.079529 1.101095 1.119069 1.133683 1.145087 1.153272 1.158064 1.159201 1.156484 1.149903 1.139646 1.125976 1.109092 1.089045 1.065728 1.038953 1.008576 0.974614 0.937268 0.896831 0.853575 0.807669 0.759156 0.707979 0.654051 0.597342 0.537952 0.476122 0.412188 0.346513 0.279432 0.211230 0.142130 0.072307 0.001900 -0.068963 -0.140141 -0.211460 -0.282695 -0.353554 -0.423674 -0.492620 -0.559887 -0.624927 -0.687211 -0.746339 -0.802133 -0.854653 -0.904094 -0.950655 -0.994433 -1.035361 -1.073192 -1.107542 -1.138010 -1.164357 -1.186625 -1.205076 -1.220006 -1.231591 -1.239798 -1.244396 -1.245056 -1.241546 -1.233892 -1.222361 -1.207296 -1.188933 -1.167318 -1.142297 -1.113622 -1.081118 -1.044838 -1.005058 -0.962149 -0.916421 -0.868036 -0.816989 -0.763157 -0.706400 -0.646686 -0.584175 -0.519199 -0.452169 -0.383481 -0.313464 -0.242354 -0.170302 -0.097392 -0.023675 0.050796 0.125924 0.201540 0.277384 0.353102 0.428253 0.502319 0.574712 0.644805 0.712005 0.775874 0.836245 0.893217 0.947030 0.997917 1.045988 1.091165 1.133170 1.171562 1.205870 1.235807 1.261423 1.283022 1.300953 1.315418 1.326376 1.333554 1.336563 1.335129 1.329288 1.319360 1.305735 1.288669 1.268179 1.244060 1.216005 1.183823 1.147609 1.107708 1.064537 1.018406 0.969433 0.917544 0.862546 0.804273 0.742740 0.678199 0.611069 0.541805 0.470796 0.398322 0.324543 0.249522 0.173260 0.095749 0.017028 -0.062764 -0.143367 -0.224400 -0.305387 -0.385779 -0.464968 -0.542309 -0.617165 -0.689008 -0.757536 -0.822720 -0.884730 -0.943792 -1.000060 -1.053531 -1.104008 -1.151105 -1.194331 -1.233261 -1.267750 -1.297975 -1.324272 -1.346920 -1.365990 -1.381304 -1.392495 -1.399189 -1.401251 -1.398877 -1.392439 -1.382259 -1.368448 -1.350870 -1.329224 -1.303241 -1.272894 -1.238454 -1.200324 -1.158847 -1.114182 -1.066280 -1.014951 -0.960001 -0.901407 -0.839399 -0.774382 -0.706802 -0.637029 -0.565307 -0.491746 -0.416353 -0.339082 -0.259915 -0.178930 -0.096352 -0.012549 0.072010 0.156794 0.241244 0.324783 0.406837 0.486856 0.564373 0.639063 0.710789 0.779565 0.845481 0.908610 0.968933 1.026296 1.080407 1.130882 1.177358 1.219636 1.257752 1.291900 1.322278 1.348957 1.371828 1.390623 1.405050 1.414957 1.420432 1.421720 1.419055 1.412529 1.402046 1.387387 1.368353 1.344924 1.317291 1.285746 1.250534 1.211754 1.169354 1.123192 1.073164 1.019320 0.961892 0.901216 0.837622 0.771360 0.702569 0.631293 0.557527 0.481286 0.402673 0.321913 0.239346 0.155388 0.070486 -0.014906 -0.100345 -0.185400 -0.269646 -0.352666 -0.434051 -0.513416 -0.590417 -0.664783 -0.736326 -0.804940 -0.870565 -0.933147 -0.992599 -1.048772 -1.101463 -1.150448 -1.195537 -1.236627 -1.273713 -1.306846 -1.336065 -1.361344 -1.382580 -1.399627 -1.412365 -1.420761 -1.424880 -1.424824 -1.420670 -1.412419 -1.400005 -1.383343 -1.362398 -1.337229 -1.307968 -1.274766 -1.237730 -1.196906 -1.152290 -1.103878 -1.051717 -0.995935 -0.936727 -0.874317 -0.808916 -0.740695 -0.669788 -0.596306 -0.520364 -0.442116 -0.361764 -0.279574 -0.195856 -0.110954 -0.025234 0.060930 0.147151 0.233032 0.318156 0.402087 0.484370 0.564544 0.642179 0.716925 0.788559 0.856991 0.922226 0.984292 1.043170 1.098747 1.150805 1.199057 1.243225 1.283144 1.318810 1.350338 1.377857 1.401409 1.420905 1.436156 1.446963 1.453234 1.455043 1.452565 1.445967 1.435312 1.420536 1.401499 1.378094 1.350346 1.318418 1.282540 1.242903 1.199596 1.152608 1.101880 1.047392 0.989237 0.927629 0.862852 0.795189 0.724869 0.652046 0.576818 0.499252 0.419440 0.337534 0.253772 0.168472 0.082009 -0.005207 -0.092753 -0.180197 -0.267100 -0.353017 -0.437490 -0.520062 -0.600297 -0.677818 -0.752351 -0.823748 -0.891964 -0.957007 -1.018864 -1.077456 -1.132607 -1.184060 -1.231537 -1.274830 -1.313870 -1.348724 -1.379509 -1.406292 -1.429032 -1.447572 -1.461717 -1.471337 -1.476447 -1.477182 -1.473705 -1.466103 -1.454345 -1.438309 -1.417878 -1.393037 -1.363906 -1.330688 -1.293570 -1.252655 -1.207948 -1.159398 -1.106978 -1.050758 -0.990924 -0.927737 -0.861463 -0.792326 -0.720478 -0.646019 -0.569021 -0.489580 -0.407853 -0.324075 -0.238560 -0.151674 -0.063813 0.024615 0.113197 0.201516 0.289146 0.375649 0.460573 0.543465 0.623902 0.701532 0.776119 0.847549 0.915799 0.980875 1.042742 1.101283 1.156285 1.207470 1.254572 1.297427 1.336019 1.370440 1.400794 1.427104 1.449274 1.467119 1.480452 1.489192 1.493407 1.493254 1.488869 1.480293 1.467449 1.450204 1.428470 1.402287 1.371816 1.337265 1.298793 1.256466 1.210261 1.160128 1.106074 1.048216 0.986780 0.922036 0.854244 0.783601 0.710242 0.634253 0.555714 0.474744 0.391530 0.306343 0.219522 0.131449 0.042523 -0.046847 -0.136254 -0.225285 -0.313520 -0.400528 -0.485862 -0.569076 -0.649754 -0.727549 -0.802226 -0.873670 -0.941856 -1.006783 -1.068413 -1.126630 -1.181222 -1.231920 -1.278467 -1.320706 -1.358627 -1.392320 -1.421886 -1.447345 -1.468605 -1.485484 -1.497809 -1.505510 -1.508659 -1.507414 -1.501908 -1.492177 -1.478147 -1.459694 -1.436744 -1.409344 -1.377663 -1.341903 -1.302221 -1.258675 -1.211245 -1.159890 -1.104628 -1.045589 -0.983002 -0.917137 -0.848245 -0.776518 -0.702085 -0.625034 -0.545450 -0.463464 -0.379276 -0.293166 -0.205477 -0.116593 -0.026913 0.063157 0.153210 0.242834 0.331605 0.419084 0.504818 0.588354 0.669275 0.747241 0.822033 0.893559 0.961805 1.026779 1.088434 1.146637 1.201158 1.251713 1.298049 1.340033 1.377680 1.411099 1.440383 1.465533 1.486428 1.502871 1.514694 1.521854 1.524454 1.522659 1.516591 1.506256 1.491557 1.472363 1.448616 1.420398 1.387898 1.351320 1.310801 1.266376 1.218006 1.165649 1.109347 1.049259 0.985636 0.918753 0.848855 0.776116 0.700650 0.622535 0.541861 0.458771 0.373488 0.286317 0.197618 0.107788 0.017234 -0.073634 -0.164407 -0.254669 -0.343994 -0.431942 -0.518061 -0.601902 -0.683061 -0.761220 -0.836183 -0.907868 -0.976268 -1.041375 -1.103127 -1.161367 -1.215852 -1.266301 -1.312479 -1.354281 -1.391743 -1.424972 -1.454045 -1.478936 -1.499504 -1.515552 -1.526934 -1.533638 -1.535781 -1.533526 -1.526969 -1.516094 -1.500791 -1.480940 -1.456511 -1.427613 -1.394443 -1.357191 -1.315972 -1.270802 -1.221639 -1.168456 -1.111321 -1.050417 -0.986005 -0.918353 -0.847688 -0.774169 -0.697897 -0.618953 -0.537437 -0.453514 -0.367432 -0.279510 -0.190120 -0.099657 -0.008525 0.082875 0.174140 0.264863 0.354623 0.442983 0.529491 0.613699 0.695194 0.773651 0.848869 0.920764 0.989329 1.054564 1.116409 1.174713 1.229233 1.279684 1.325829 1.367560 1.404914 1.438000 1.466900 1.491589 1.511927 1.527716 1.538806 1.545186 1.546979 1.544346 1.537390 1.526094 1.510345 1.490024 1.465101 1.435688 1.401985 1.364187 1.322409 1.276665 1.226913 1.173126 1.115374 1.053844 0.988801 0.920516 0.849218 0.775065 0.698159 0.618578 0.536425 0.451867 0.365153 0.276609 0.186608 0.095552 0.003846 -0.088104 -0.179893 -0.271109 -0.361328 -0.450110 -0.537001 -0.621551 -0.703353 -0.782091 -0.857570 -0.929717 -0.998527 -1.063993 -1.126049 -1.184531 -1.239190 -1.289740 -1.335953 -1.377735 -1.415131 -1.448253 -1.477172 -1.501852 -1.522140 -1.537838 -1.548807 -1.555052 -1.556703 -1.553921 -1.546793 -1.535289 -1.519292 -1.498685 -1.473456 -1.443729 -1.409708 -1.371582 -1.329451 -1.283320 -1.233141 -1.178898 -1.120677 -1.058677 -0.993168 -0.924419 -0.852645 -0.777997 -0.700569 -0.620438 -0.537717 -0.452585 -0.365305 -0.276213 -0.185689 -0.094135 -0.001955 0.090449 0.182675 0.274316 0.364951 0.454141 0.541430 0.626368 0.708546 0.787641 0.863459 0.935925 1.005032 1.070777 1.133093 1.191819 1.246703 1.297458 1.343853 1.385793 1.423327 1.456565 1.485580 1.510333 1.530672 1.546396 1.557367 1.563590 1.565197 1.562350 1.555137 1.543525 1.527396 1.506632 1.481224 1.451299 1.417063 1.378703 1.336322 1.289920 1.239450 1.184898 1.126351 1.064013 0.998156 0.929048 0.856908 0.781881 0.704062 0.623529 0.540395 0.454842 0.367138 0.277621 0.186676 0.094703 0.002110 -0.090704 -0.183336 -0.275380 -0.366416 -0.456004 -0.543691 -0.629024 -0.711590 -0.791065 -0.867250 -0.940065 -1.009505 -1.075565 -1.138180 -1.197192 -1.252349 -1.303364 -1.350005 -1.392173 -1.429914 -1.463339 -1.492522 -1.517426 -1.537900 -1.553742 -1.564813 -1.571117 -1.572786 -1.569982 -1.562793 -1.551187 -1.535046 -1.514254 -1.488799 -1.458809 -1.424491 -1.386033 -1.343535 -1.296999 -1.246378 -1.191658 -1.132927 -1.070391 -1.004322 -0.934990 -0.862609 -0.787327 -0.709236 -0.628415 -0.544977 -0.459109 -0.371080 -0.281231 -0.189948 -0.097632 -0.004689 0.088480 0.181477 0.273895 0.365315 0.455299 0.543392 0.629140 0.712126 0.792018 0.868611 0.941822 1.011646 1.078080 1.141062 1.200434 1.255949 1.307316 1.354298 1.396792 1.434841 1.468557 1.498015 1.523182 1.543908 1.559989 1.571282 1.577789 1.579639 1.576996 1.569952 1.558475 1.542448 1.521750 1.496371 1.466434 1.432149 1.393703 1.351201 1.304644 1.253984 1.199204 1.140395 1.077760 1.011573 0.942104 0.869571 0.794120 0.715842 0.634817 0.551158 0.465049 0.376764 0.286644 0.195075 0.102462 0.009209 -0.084284 -0.177619 -0.270390 -0.362181 -0.452555 -0.541057 -0.627233 -0.710659 -0.790998 -0.868034 -0.941678 -1.011921 -1.078763 -1.142146 -1.201919 -1.257836 -1.309608 -1.356991 -1.399873 -1.438291 -1.472356 -1.502146 -1.527636 -1.548679 -1.565073 -1.576668 -1.583457 -1.585567 -1.583162 -1.576338 -1.565072 -1.549246 -1.528739 -1.503531 -1.473745 -1.439586 -1.401247 -1.358834 -1.312354 -1.261758 -1.207028 -1.148249 -1.085621 -1.019419 -0.949913 -0.877323 -0.801797 -0.723429 -0.642298 -0.558514 -0.472262 -0.383812 -0.293505 -0.201728 -0.108883 -0.015377 0.078393 0.172027 0.265125 0.357270 0.448028 0.536944 0.623562 0.707451 0.788265 0.865777 0.939887 1.010585 1.077871 1.141695 1.201915 1.258288 1.310526 1.358376 1.401715 1.440570 1.475051 1.505242 1.531127 1.552566 1.569356 1.581339 1.588498 1.590952 1.588868 1.582350 1.571383 1.555850 1.535629 1.510690 1.481147 1.447205 1.409059 1.366825 1.320512 1.270075 1.215488 1.156830 1.094297 1.028161 0.958696 0.886125 0.810601 0.732219 0.651056 0.567222 0.480895 0.392343 0.301904 0.209966 0.116931 0.023204 -0.070814 -0.164727 -0.258134 -0.350621 -0.441755 -0.531084 -0.618149 -0.702515 -0.783824 -0.861836 -0.936443 -1.007627 -1.075392 -1.139694 -1.200398 -1.257271 -1.310023 -1.358394 -1.402247 -1.441598 -1.476555 -1.507208 -1.533549 -1.555449 -1.572704 -1.585149 -1.592753 -1.595627 -1.593940 -1.587803 -1.577210 -1.562051 -1.542197 -1.517611 -1.488395 -1.454752 -1.416881 -1.374905 -1.328841 -1.278644 -1.224284 -1.165832 -1.103476 -1.037485 -0.968136 -0.895657 -0.820206 -0.741880 -0.660756 -0.576939 -0.490604 -0.402012 -0.311502 -0.219456 -0.126278 -0.032374 0.061856 0.156018 0.249712 0.342526 0.434030 0.523773 0.611294 0.696154 0.777981 0.856522 0.931654 1.003352 1.071624 1.136433 1.197655 1.255066 1.308376 1.357317 1.401737 1.441637 1.477120 1.508284 1.535133 1.557549 1.575329 1.588300 1.596414 1.599772 1.598543 1.592847 1.582691 1.567972 1.548558 1.524397 1.495580 1.462305 1.424776 1.383125 1.337379 1.287494 1.233437 1.175264 1.113156 1.047379 0.978211 0.905888 0.830572 0.752365 0.671344 0.587609 0.501329 0.412757 0.322227 0.230120 0.136840 0.042793 -0.051622 -0.146008 -0.239969 -0.333095 -0.424959 -0.515111 -0.603089 -0.688450 -0.770810 -0.849898 -0.925578 -0.997817 -1.066621 -1.131964 -1.193732 -1.251710 -1.305615 -1.355168 -1.400200 -1.440697 -1.476754 -1.508476 -1.535881 -1.558862 -1.577222 -1.590777 -1.599463 -1.603367 -1.602656 -1.597462 -1.587804 -1.573588 -1.554678 -1.531012 -1.502664 -1.469824 -1.432703 -1.391443 -1.346079 -1.296573 -1.242886 -1.185063 -1.123271 -1.057773 -0.988848 -0.916739 -0.841617 -0.763586 -0.682724 -0.599127 -0.512955 -0.424455 -0.333953 -0.241830 -0.148486 -0.054330 0.040240 0.134827 0.229036 0.322460 0.414674 0.505230 0.593669 0.679539 0.762445 0.842100 0.918351 0.991154 1.060515 1.126415 1.188755 1.247331 1.301863 1.352066 1.397754 1.438891 1.475566 1.507889 1.535891 1.559481 1.578468 1.592659 1.601971 1.606476 1.606337 1.601696 1.592586 1.578926 1.560579 1.537466 1.509647 1.477302 1.440645 1.399829 1.354903 1.305833 1.252574 1.195160 1.133744 1.068581 0.999954 0.928111 0.853232 0.775427 0.694775 0.611366 0.525353 0.436972 0.346544 0.254443 0.161073 0.066839 -0.027858 -0.122622 -0.217059 -0.310764 -0.403316 -0.494270 -0.583166 -0.669549 -0.753012 -0.833250 -0.910090 -0.983477 -1.053416 -1.119894 -1.182825 -1.242020 -1.297205 -1.348089 -1.394467 -1.436283 -1.473615 -1.506575 -1.535211 -1.559447 -1.579100 -1.593971 -1.603958 -1.609112 -1.609593 -1.605550 -1.597035 -1.583977 -1.566242 -1.543737 -1.516502 -1.484706 -1.448565 -1.408244 -1.363806 -1.315224 -1.262449 -1.205499 -1.144516 -1.079742 -1.011464 -0.939935 -0.865345 -0.787813 -0.707417 -0.624244 -0.538436 -0.450221 -0.359909 -0.267871 -0.174508 -0.080227 0.014570 0.109489 0.204135 0.298106 0.390983 0.482326 0.571675 0.658572 0.742598 0.823431 0.900877 0.974867 1.045402 1.112477 1.176018 1.235852 1.291712 1.343305 1.390406 1.432937 1.470961 1.504593 1.533896 1.558811 1.579166 1.594758 1.605462 1.611312 1.612457 1.609055 1.601175 1.588763 1.571684 1.549835 1.523234 1.492037 1.456460 1.416680 1.372774 1.324725 1.272480 1.216045 1.155544 1.091209 1.023325 0.952154 0.877896 0.800676 0.720577 0.637681 0.552120 0.464110 0.373953 0.282014 0.188691 0.094393 -0.000480 -0.095530 -0.190365 -0.284585 -0.377775 -0.469497 -0.559293 -0.646702 -0.731296 -0.812734 -0.890800 -0.965410 -1.036559 -1.104246 -1.168413 -1.228900 -1.285454 -1.337777 -1.385629 -1.428906 -1.467655 -1.501991 -1.531989 -1.557610 -1.578698 -1.595043 -1.606504 -1.613090 -1.614939 -1.612216 -1.605007 -1.593275 -1.576891 -1.555740 -1.529819 -1.499266 -1.464296 -1.425098 -1.381763 -1.334286 -1.282614 -1.226739 -1.166766 -1.102915 -1.035468 -0.964696 -0.890807 -0.813938 -0.734173 -0.651591 -0.566316 -0.478551 -0.388586 -0.296780 -0.203530 -0.109242 -0.014320 0.080840 0.175845 0.270297 0.363784 0.455873 0.546108 0.634025 0.719189 0.801238 0.879937 0.955182 1.026959 1.095273 1.160078 1.221231 1.278492 1.331565 1.380191 1.424242
